entity_id,state,last_changed
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:04:25.442Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-16T14:04:30.445Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:04:35.445Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-16T14:04:56.452Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:05:01.449Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-16T14:06:17.457Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:06:22.458Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-16T14:06:31.459Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:06:38.460Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-16T14:06:55.462Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:07:02.463Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-16T14:07:13.464Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:07:20.465Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-16T14:07:34.467Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:07:39.468Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-16T14:07:51.469Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:07:56.477Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-16T14:08:05.471Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:08:10.476Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-16T14:08:19.472Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T14:08:24.473Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-16T14:08:40.474Z
